timestamp,frame,track_id,raw_activity,smoothed_activity,confidence,velocity,ankle_motion,torso_angle,knee_angle
1786653817.7709548,62,1,walking,walking,0.6,0.0432108850146502,0.06226827917360887,2.0334578767174345,168.20129178680887
1786653817.80598,63,1,walking,walking,0.6,0.04472119429602542,0.06008166497237704,1.5930055197238644,168.83201606713027
1786653817.8492994,64,1,standing,walking,0.75,0.04639971228405938,0.0543367756679122,1.4629986983384347,169.7582021636329
1786653817.8840268,65,1,standing,walking,0.75,0.04475614588568169,0.0516821911025724,1.4924338012603733,170.39027340223674
1786653817.937868,66,1,standing,walking,0.75,0.04162901105498533,0.049651471858389584,1.662561442739905,170.38665520879297
1786653817.9912136,67,1,standing,walking,0.75,0.042031135976856863,0.051154374202299784,2.107876965290638,170.18183324648464
1786653818.0257914,68,1,standing,standing,0.75,0.031239870465607295,0.035990290222739967,2.647697514439205,169.83683391096105
1786653818.115608,69,1,standing,standing,0.75,0.02579165065114911,0.02462336342465135,3.239260927463446,169.92230629622162
1786653818.1503875,70,1,standing,standing,0.75,0.021905049758731573,0.01464817284101032,3.874031175452493,170.35290468344883
1786653818.1848755,71,1,standing,standing,0.75,0.019071750904809434,0.01481691236719553,4.528429063936107,170.69741168972524
1786653818.2376587,72,1,standing,standing,0.75,0.015668690420710375,0.013115943769531825,5.190145527550629,170.76806138232956
1786653818.2755897,73,1,idle,standing,0.85,0.012291818032752151,0.014615842024566157,5.763667441215338,170.44237752486197
1786653818.3259492,74,1,idle,standing,0.85,0.011019926679396401,0.013533122192407331,6.215566125037121,170.02152547463973
1786653818.3655884,75,1,idle,standing,0.85,0.011046637011958257,0.01460587253085658,6.658796060307104,169.58663431373336
1786653818.3982086,76,1,idle,standing,0.85,0.012184855060947122,0.014194833618019506,6.927471635622718,169.1481839042821
1786653818.4331067,77,1,idle,idle,0.85,0.011956878947187811,0.014093165476414198,7.109382835075292,168.83095069820052
1786653818.4849658,78,1,idle,idle,0.85,0.012547002579102346,0.013279539192598035,7.108333655581359,168.48820957038885
1786653818.5240228,79,1,idle,idle,0.85,0.01305837481495258,0.0146533447017165,7.082754300584928,168.54526921016674
1786653818.5618021,80,1,idle,idle,0.85,0.012355179392875903,0.017410865758557163,6.963883016396315,168.74449158505672
1786653818.6008794,81,1,idle,idle,0.85,0.01203024026215336,0.018012494365497515,6.863475588970966,168.9565285064757
1786653818.6510315,82,1,idle,idle,0.85,0.013460908248562532,0.016438316172182426,6.759737778741578,169.14333606770305
1786653818.7466836,83,1,standing,idle,0.75,0.01527244234331521,0.01707984790229581,6.636954032807063,168.7813599670262
1786653818.7838116,84,1,idle,idle,0.85,0.014908603602561514,0.017671801686298606,6.521763088923855,167.9249087166684
1786653818.8217206,85,1,standing,idle,0.75,0.013177777959472798,0.02356724936289206,6.340863998957451,168.20440616581882
1786653818.895201,86,1,standing,idle,0.75,0.012481951598860591,0.022800600427171268,6.222250469825887,168.69775679581034
1786653818.9604342,87,1,standing,idle,0.75,0.011948709274710792,0.022887206269185688,6.096638517105923,168.99547447827257
1786653818.9922163,88,1,standing,standing,0.75,0.013254129769908578,0.023055007948282576,6.0736696775073895,169.60601191159006
1786653819.0234554,89,1,standing,standing,0.75,0.014647608337813391,0.02031838896038534,5.964732418830499,169.9397011525109
1786653819.055187,90,1,idle,standing,0.85,0.012991849446143872,0.01924886318906262,5.937853468594918,170.25836026582687
1786653819.0968468,91,1,idle,standing,0.85,0.011560099871786208,0.018364430292804903,5.824277817562097,170.60209509048926
1786653819.1307406,92,1,idle,standing,0.85,0.011647202467180134,0.01860143526590474,5.61904662616889,170.53545778155564
1786653819.1653478,93,1,idle,standing,0.85,0.012304221789142866,0.016837422894937754,5.310658433743286,171.2289297287975
1786653819.1989841,94,1,idle,idle,0.85,0.012647072651266272,0.010109700591262621,4.908365822793827,172.4284733936809
1786653819.232095,95,1,idle,idle,0.85,0.01334056588083126,0.010444036959872395,4.650373982816587,172.55205520174002
1786653819.2664826,96,1,idle,idle,0.85,0.014482153402857974,0.00958463210195263,4.384114651939754,172.4892943464108
1786653819.3186038,97,1,idle,idle,0.85,0.013365400094301875,0.008092784671316869,4.141762673842871,172.56590805023623
1786653819.353046,98,1,idle,idle,0.85,0.010842390477895475,0.007200992689569126,3.8849829337245994,172.358355611691
1786653819.3898907,99,1,idle,idle,0.85,0.011331569116874506,0.008076987308516796,3.6967521974164868,172.1968824965438
